Ele fez uma descrição à Guimarães Rosa.,0
Ele ficava mais feliz ao passo que os amigos iam chegando.,0
Ele ficou aqui bastante tempo.,0
Ele ficou aqui para que não o enganassem nas contas.,0
Ele ficou fora de si.,0
Ele ficou irritado e se retirou quando nós o criticamos.,0
Ele ficou mais nervoso que nós.,0
Ele foi à bela Roma.,0
Ele foi à cidade e depois voltou à fazenda.,0
Ele foi à cidade e vendeu a colheita.,0
Ele foi à escola ontem?,0
Ele foi a pé para casa.,0
Ele foi à Roma dos reis.,0
Ele foi a Roma.,0
"Ele foi logo, eu não fui.",0
Ele foi o quadragésimo colocado na prova.,0
Ele foi um dos que chegaram antes.,0
Ele fora embora quando você chegou.,0
Ele garante ter encontrado a resposta do problema.,0
Ele gosta de ir à ensolarada Fortaleza.,0
Ele gosta de ir a Fortaleza.,0
Ele gostava daquele seu jeito carinhoso de ser.,0
Ele há de voltar.,0
Ele havia contado-me o caso.,0
Ele havia declarado amor a certa jovem.,0
Ele havia me contado o caso.,0
Ele ia comandado pelo tio.,0
Ele impor-se-á pelos conhecimentos,0
Ele insiste em falar de política.,0
Ele intermedeia a negociação.,0
Ele já esclareceu as ordens a que devemos obedecer.,0
Ele já participou de muita reunião sócio-cultural.,0
Ele jogava bola aos domingos.,0
"Ele jogou porque quis, fez mal em se queixar depois.",0
Ele julgou perigosa a minha nova proposta.,0
Ele jura que não conhece esta cidade.,0
Ele lê contos de fadas para o filho.,0
Ele lê mal.,0
Ele lê soletrando.,0
Ele leva repetidamente a mão à cabeça.,0
Ele lia o relatório com muita calma.,0
"Ele mandava e demandava, dava a escalação, isolava os jogadores, formava outros.",0
Ele mantém a mesma posição.,0
Ele manteve a palavra.,0
Ele me fez bastantes pedidos para que eu não a abandonasse.,0
Ele me ouviu discursar entusiasmado.,0
Ele mesmo declamou seu poema.,0
Ele meteu-se a poeta.,0
Ele mora em um lugar tranqüilo: o sítio.,0
"Ele morou em Santos, em Brasília, em Porto Alegre.",0
Ele morreu de Aids.,0
Ele morreu devido aos maus tratos recebidos no hospital.,0
Ele não aceita a regulamentação.,0
Ele não aceitava a situação que reinava no país.,0
"Ele não arredaria o pé dali, embora se lembrasse de repente que tinha um compromisso ainda para aquela noite.",0
"Ele não conseguia olhar para o céu, quando estava de chápeu.",0
Ele não costuma pagar pontualmente as contas.,0
Ele não diz nada e eu me vou embora.,0
"Ele não faz o trabalho dele, nem ajuda os colegas.",0
Ele não foi à aula hoje.,0
Ele não foi à escola por estar doente.,0
"Ele não foi eleito, ainda que tenha investido muito na campanha.",0
Ele não gosta de vir à poluída Paris.,0
"Ele não nos criticou, ainda que estivéssemos errados.",0
"Ele não o procurou, por quê?",0
Ele não se prendia a nenhuma garota.,0
Ele não te obedece.,0
Ele nos deu as informações de que precisávamos.,0
Ele nos entrega hoje os documentos.,0
Ele nos explicou tudo com calma e com clareza.,0
Ele nos garantiu que conhecia o caminho.,0
Ele nos interrogou com muitos porquês.,0
Ele nos obedecia prontamente.,0
Ele o faria melhor.,0
Ele olhou as pessoas presentes com desdém.,0
Ele ouviu as injúrias todas.,0
Ele ouviu quando discursei entusiasmado.,0
Ele pagará quando estiver satisfeito.,0
Ele pagou ao médico.,0
Ele partirá daqui a cinco minutos.,0
Ele partiu há muitos anos.,0
Ele partiu há pouco menos de dez dias.,0
Ele passou a tratá-la como camarada.,0
Ele passou de Governador a Presidente.,0
Ele percorreu tortuosos caminhos e veredas.,0
Ele perdeu a carteira de identidade.,0
Ele possuía bíceps de atleta.,0
"Ele pouco se dedicava ao trabalho, por isso foi dispensado.",0
Ele prefere a cidade ao campo.,0
Ele prefere ir a ficar.,0
Ele pretende acabar o livro esta semana.,0
Ele pretende colocar minhas propostas em discussão.,0
Ele pretende generalizar suas conclusões.,0
Ele pretende lucrar o triplo do total que investiu.,0
Ele previu a seca e proveu a casa de mantimentos.,0
Ele proclama a Carlos Gardel!,0
Ele procurava quem o pudesse ajudar.,0
"Ele quer as cópias, mas não as fiz.",0
"Ele quer carinho, ajuda, compreensão.",0
Ele quer participar do desfile da nossa escola neste ano.,0
"Ele receberá o dinheiro, desde que volte hoje.",0
Ele recebeu um terço do que merecia.,0
Ele referiu-se a Fabiana.,0
Ele referiu-se à Fabiana.,0
Ele referiu-se a mim e a minha esposa.,0
Ele ressuscitou no terceiro dia.,0
Ele revelou fatos preocupantes.,0
Ele revelou que nada sabia.,0
Ele riu e saiu correndo em volta do campo.,0
Ele sabia a lição de cor.,0
Ele sabia esses mil modos que entretêm geralmente as senhoras.,0
Ele sabia o que era uma separação.,0
"Ele sagrou-se em outra casa, na sagração da primavera, a noiva tem um êxtase de piedade.",0
Ele sai à medida que entra.,0
Ele saiu à noite.,0
Ele saiu às pressas.,0
Ele saiu de casa.,0
Ele se apaixonou pela tua beleza alegre e simples.,0
Ele se atrasou porque o trânsito estava congestionado.,0
Ele se conduziu de tal modo que mereceu os maiores elogios.,0
Ele se dirigiu à casa abandonada.,0
Ele se dirigiu a casa.,0
Ele se dirigiu à cidade.,0
Ele se dirigiu a pessoas estranhas.,0
Ele se dirigiu às pessoas estranhas.,0
Ele se encarregou do formulário.,0
Ele se esquece dos compromissos.,0
Ele se fez compreender com meia dúzia de palavras holandesas.,0
Ele se orgulhava do filho.,0
Ele se outorga títulos.,0
Ele se propôs um trabalho árduo.,0
Ele se refere a acusações mentirosas.,0
Ele se refere a este fato.,0
Ele se refere à minha irmã.,0
Ele se refere à região.,0
Ele se refere a todos.,0
Ele se refere ao meu irmão.,0
Ele se refere àquele fato.,0
Ele se referia à Espanha quando falava daquela arquitetura.,0
Ele se referia a São Paulo quando falava daquela arquitetura.,0
Ele se valeu do recurso americano e soviético para a pesquisa nuclear.,0
Ele se valeu dos recursos americano e soviético para a pesquisa nuclear.,0
Ele sempre agiu como determina o regulamento.,0
Ele sempre desejou a carreira de diplomata.,0
Ele sempre desprezou os mais humildes.,0
"Ele sempre foi um homem mau, por isso é mal visto pelos colegas de trabalho.",0
Ele sempre preferiu o trabalho ao estudo.,0
Ele sempre se portou como se fosse um garoto irresponsável.,0
Ele sobe a construção.,0
Ele sou eu.,0
Ele talvez vá.,0
"Ele te protege, sê-lhe grato, pois.",0
Ele tem a obrigação.,0
Ele tem certeza da aprovação.,0
Ele tem de cumprir a sua promessa.,0
Ele tem mais bom gosto que o irmão.,0
Ele tem medo de fantasmas.,0
Ele tem um estilo à moda de Machado de Assis.,0
Ele teme a Deus.,0
Ele teve fraturada a mão.,0
Ele tinha anexado a carta.,0
Ele tinha chegado atrasado.,0
Ele tinha fraturado a mão.,0
Ele tinha ido embora quando você chegou.,0
Ele tinha o corpo todo coberto de tatuagens.,0
Ele tinha razão em se mostrar receoso.,0
Ele tomou duas meias garrafas de vinho.,0
Ele trouxe o livro que nós compramos.,0
Ele vai à igreja.,0
Ele vai a muitas festas.,0
Ele vai ao cinema.,0
Ele vai assistir ao jogo hoje.,0
Ele vai justapor os pedaços da peça.,0
Ele veio à cidade com o filho pequeno.,0
Ele veio à janela olhar a cena.,0
"Ele veio, de forma que deve ter feito as pazes com ela.",0
Ele vem engordando a olhos vistos.,0
"Ele viajará em janeiro, ou seja, nas férias.",0
Ele viajou para cidades litorâneas.,0
Ele viajou por terras estranhas.,0
Ele visava ao cargo de diretor.,0
Ele visitou a região.,0
Ele vive à custa do pai.,0
"Ele vive neste lugar, desde que nasceu.",0
Ele vive uma vida de tranqüilidade.,0
Ele viveu uma vida solitária e difícil.,0
Ele voltará tarde do serviço.,0
Ele voltou à terra dos avós.,0
"Ele, e não eu, é o culpado da derrota.",0
"Ele, na verdade, havia comprado a jóia em nome de um amigo.",0
"Ele, o irmão mais velho, tomou conta da família.",0
"Ele, porém, continuou serenamente nos seus estudos.",0
"Elegeram o candidato do governo, em que pese à atual situação.",0
"Eleições honestas não se fazem todos os dias não, mas apenas raramente.",0
Eles a olharam firme.,0
Eles a olharam firmes.,0
Eles acham que pode ficar faltando uma dúzia de ingressos.,0
Eles acrescentaram meia porção de frios ao pedido original.,0
Eles afiam alicates aqui.,0
Eles aspiravam o ar puro das montanhas.,0
Eles cantaram ao vivo no parque.,0
Eles chegaram às dez horas.,0
Eles compram barato e vendem caro.,0
Eles dar-lhe-ão o primeiro prêmio.,0
Eles desejam que as meninas fiquem.,0
Eles desejariam que as meninas ficassem.,0
"Eles desmentem a notícia, por isso creio neles.",0
Eles desobedeceram aos avisos.,0
Eles devem aderir à greve.,0
Eles disseram: muito obrigados.,0
"Eles entraram em uma favela perto dali e eu voltei ao banco, que estava cheio de policiais.",0
Eles eram apenas dois e já causavam tanta confusão.,0
Eles estavam em via de cometer uma loucura.,0
Eles estudaram bastante.,0
"Eles estudaram, portanto passarão.",0
Eles falaram bastante durante a reunião.,0
Eles faziam referência aos artigos 5º e 8º.,0
Eles fizeram bastantes críticas ao projeto.,0
Eles fizeram isso a fim de nos prejudicar.,0
Eles fizeram mesmo os testes.,0
Eles foram longe em busca de objetos antigos.,0
Eles gostavam daquele seu jeito carinhoso de ser.,0
Eles haviam-se preparado bastante para os testes.,0
Eles invadiram a loja.,0
Eles irão à fazenda.,0
Eles irão ao cinema.,0
Eles jamais se arrependem do que fazem.,0
Eles lhe darão o primeiro prêmio.,0
Eles me aguardavam desde cedo.,0
Eles mesmos lavam suas roupas.,0
Eles mesmos pediriam desculpas.,0
Eles não crêem naquilo que vêem.,0
Eles não podiam andar mais ligeiro?,0
Eles não raro se perdiam.,0
"Eles não só conversavam, mas também perturbavam.",0
Eles não sou eu.,0
Eles nos ajudaram muito.,0
Eles o ajudaram.,0
Eles o têm tratado de modo injusto.,0
Eles pararam à porta da casa e dirigiram-se ao dono.,0
Eles participavam de todas as festas.,0
"Eles partirão hoje; nós, amanhã.",0
Eles passearam a cavalo.,0
Eles planejavam a conquista de terras longes e objetos antigos.,0
Eles planejavam fazer tudo diferente.,0
"Eles poderão participar da competição, desde que obedeçam aos regulamentos.",0
Eles pretendem ir à fascinante Paris.,0
Eles pretendem ir a Paris.,0
Eles próprios ficaram agradecidos.,0
Eles provêem a casa do necessário.,0
Eles queriam chegar à lua.,0
Eles relutaram muito para se cumprimentarem.,0
Eles sabiam que me magoavam com aquela maneira de falar.,0
Eles se abstiveram de votar e se arrependeram.,0
Eles se arrogaram o direito de vetar.,0
Eles se cumprimentaram friamente.,0
Eles se deram bofetadas.,0
Eles se julgavam.,0
Eles sempre brigam entre si.,0
Eles sempre se houveram com dignidade.,0
Eles sentem-se responsáveis pelo próprio tratamento.,0
Eles só deixaram meus irmãos saírem apresentando passaporte.,0
Eles só querem resolver o problema.,0
Eles supõem ganharmos a ação.,0
Eles têm assinado os cheques em branco.,0
Eles têm razão.,0
Eles tinham algo de misterioso.,0
Eles tinham aquela criança como filha rebelde.,0
Eles tinham-na como filha rebelde.,0
Eles tossiam forte.,0
Eles vão ficar zangados?!,0
Eles vêm almoçar aqui.,0
"Eles venceram e o sinal está fechado para nós, que somos jovens.",0
Eles viram com os olhos aquilo que nós víamos com as mãos.,0
"Eles viviam sempre sós, embora rodeados dos netos e parentes.",0
"Eles, que nem eram tão próximos, conversaram por toda a noite.",0
Eletrodoméstico,0
"Elisa chegou, a fim de nos ajudar.",0
Elisa não acreditou no que vocês disseram.,0
Elisa não me cumprimentou nem eu tampouco a ela.,0
Elisa nos procurou do meio-dia à uma.,0
Elisa se comprometeu a nos ajudar.,0
Elisa tem olhos verdes; sua irmã tem olhos azuis.,0
Elisa veio aqui para que pudéssemos ir ao cinema.,0
Elisabete disse que nunca jamais beijou a outro homem senão a mim.,0
Elisabete diz que não vem à aula amanhã.,0
Elisabete é o deputado que mais luta pela classe operária.,0
Elisabete é um excelente contralto.,0
Elisabete enviuvou aos 18 anos.,0
"Em 1969, o homem chega à Lua.",0
"Em 96, adquiri duas coisas muito importantes para mim: uma casa e um computador. Este no início do ano e aquela no fim.",0
Em anexo envio a carta.,0
"Em anexo, está o impresso que vocês solicitaram.",0
Em breve chegara Manecão à casa do futuro sogro.,0
Em casa ninguém côa café.,0
"Em confirmação da minha tese, opinou o senador.",0
"Em confirmação dessa verdade, levantou-se o notável deputado por Goiás.",0
"Em dois dias, o coronel murchara como caqui fora do galho.",0
"Em face das dificuldades surgidas, os ministros resolveram entregar o cargo.",0
"Em face dos boatos surgidos, o treinador resolveu pedir rescisão do contrato.",0
Em fevereiro deverá fazer dias melhores.,0
"Em geral, a criança quer tudo para si.",0
"Em geral, as células animais possuem menos dictiossomos que as células vegetais.",0
Em hipótese alguma nos esqueceremos disso.,0
Em hipótese alguma vou permitir que você saia de novo.,0
"Em me vendo triste, consolou-me com palavras carinhosas.",0
"Em minha opinião, está tudo certo.",0
Em moço gostava de andar a cavalo.,0
"Em nível de experiência, tudo é válido.",0
"Em o encontrando, mande-lhe lembranças.",0
"Em o encontrando, não deixe de cumprimentá-lo por mim.",0
Em oposição a outros fonemas.,0
"Em poucas linhas, a Mercedes o informava de que estava depedido.",0
Em praias de indiferença navega o meu coração.,0
"Em qualquer momento de folga, eles correm para a praça mais próxima.",0
Em que lhe posso ser útil?,0
"Em que pese ao temporal, chegamos bem a casa.",0
Em que posso lhe ser útil?,0
"Em rigor, o português é uma continuação do latim.",0
"Em se falando a verdade, tudo fica mais fácil.",0
"Em se plantando, tudo dá",0
"Em se tratando de dificuldades, ele sempre se portava com a maior dignidade possível.",0
"Em se tratando de educação, ele é muito idealista.",0
"Em se tratando de futebol, prefiro o Corinthians.",0
"Em se tratando de homens sérios, estamos bem mal servidos.",0
"Em se tratando de política, ele é bem liberal.",0
"Em se tratando desse assunto, prefiro calar-me.",0
"Em seu último estádio, a sífilis afeta até o coração do seu portador.",0
"Em suma, poderia dever algumas atenções, mas não devia um real a ninguém.",0
"Em tempos de crise, devemos substituir produtos caros por produtos mais baratos.",0
Em termos mundiais somos irrelevantes como potência econômica.,0
"Em terra de urubus diplomatas, não se ouve o canto do sabiá.",0
Em toda a parte andava acesa a guerra.,0
Em verdade te digo: hoje estarás comigo no paraíso.,0
"Em vez de baixar, o preço subiu.",0
"Em vez de ela ir ao cinema, foi ao parque infantil.",0
"Em vez de entrar, saiu.",0
"Em vez de ir ao cinema, fui ao teatro.",0
"Em vez de sentar-se na cadeira, preferiu o banco.",0
"Em virtude de eles estarem resfriados, não puderam viajar.",0
"Em volta da mesa de Simão Bacamarte sentavam-se, três horas depois, cerca de cinquenta convivas.",0
"Embora a maioria das donas-de-casa use lençóis brancos, a cor preferida por elas é o azul.",0
"Embora aposte suas fichas nos novos projetos, Talma não descarta uma volta à Globo.",0
"Embora com atraso, haviam chegado.",0
"Embora coma bastante, não engorda.",0
"Embora eles houvessem numerosa família, ainda sustentavam cinco cães.",0
"Embora estivesse cansado, fui acompanhá-la.",0
"Embora estivesse doente, ele trabalhava muito.",0
"Embora estivesse ferido, continuava lutando.",0
"Embora fosse domingo, não fomos à cidade.",0
"Embora fosse outra a minha intenção, não pude comparecer à festa.",0
"Embora fossem inimigos, os portugueses e tupinambás não deixavam de entrar em negócios.",0
"Embora gostasse do filme, não fiquei satisfeito.",0
Embora haja maus nem por isso devemos descrer dos bons.,0
"Embora me sinta culpado, não pedirei desculpas.",0
"Embora não olhasse aos gastos mensais da casa, o velho queria que tudo fosse anotado, para seu controle.",0
"Embora nos mostrassem as provas, não nos convencíamos.",0
"Embora sabendo a verdade, não foi chamad para depor.",0
"Embora seja cedo, é melhor partirmos.",0
"Embora seja inútil, as informações são pedidas aos fabricantes.",0
"Embora seja inútil, pedem-se as informações aos fabricantes.",0
"Embora seja muito simpático, ele tem poucos amigos.",0
"Embora seja pobre, Hernâni vive bem.",0
"Embora vivesse bem com a família, a garota queria sair de casa.",0
Emília resignou-se à sorte.,0
Emocionou-se ao encontrar-nos.,0
Empecilho,0
Empresa pública e iniciativa privada vão juntas ao campo.,0
Empresários preferem escala móvel a reajuste trimestral de salários.,0
Emprestei três livros a Isilda.,0
Encerram-se hoje as inscrições.,0
Encomendou um livro e uma gramática portuguesa.,0
Encontrá-lo é o meu maior sonho.,0
Encontramos o livro numa caixa.,0
"Encontramos, na feira, um rapaz distribuindo folhetos de propaganda.",0
Encontraram o corpo na estufa.,0
Encontraram-no desmaiado na floresta.,0
"Encontraram-se frente a frente, mas desistem de brigar.",0
Encontraram-se os livros indicados nas livrarias.,0
Encontrar-te-ia ainda no mesmo lugar?,0
Encontrávamos de tudo na velha bodega.,0
Encontrei uma pessoa que me ajudou.,0
Encontrei-a após anos trabalhando na fábrica.,0
Encontrei-o a dois passos de casa.,0
Encontrou argumentos o mais fáceis possível.,0
Encontrou argumentos os mais fáceis possíveis.,0
Encontrou dois homens surdos-mudos.,0
Encontrou os livros onde lhe indiquei.,0
"Encostado à porta, ele observava a cena.",0
Encostei o guarda-chuva a um canto e entrei na sala do diretor.,0
"Encostei-me ao fio elétrico, mas felizmente nada aconteceu.",0
Encostei-me para trás do convés e fechei os olhos.,0
Encostou-se à porta e acendeu o charuto.,0
Enfim deixaram Carina e José entrar.,0
Enfim deixaram-nos entrar.,0
Enfim eu fui declarado quite com o serviço militar.,0
Enfrentamos obstáculos os mais perigosos possíveis.,0
Enfrentamos tempestades as mais perigosas possíveis.,0
Enfrentamos tempestades o mais perigosas possível.,0
"Enquanto eu águo as plantas, eles águam a horta.",0
"Enquanto eu fazia comigo mesmo aquela reflexão, entrou na loja um sujeito baixo, sem chapéu, trazendo pela mão uma menina de quatro anos.",0
"Enquanto leio, medito.",0
"Enquanto me afastava dos grupos e fingia ler os epitáfios, fui saindo.",0
Enquanto os dois conversavam as mulheres se tinham afastado.,0
"Enriqueço, à medida que trabalho.",0
Ensino a você as regras do bem-viver.,0
Então desisti de esperar e resolvi telefonar.,0
Então eu queria te pedir um favor.,0
Então o padre respondeu: - Parta agora.,0
Então poderei oferecer a Aurélia um futuro digno dela.,0
Então poderei oferecer à Aurélia um futuro digno dela.,0
"Então Teodomiro voltou-se contra o renegado, e um violento combate travou-se entre ambos.",0
"Então, é menina esse nenem bonito?!",0
Entrada é proibido.,0
Entramos mato adentro.,0
"Entramos no palácio, porque nos deram permissão.",0
Entraram mulheres de negros véus nas igrejas.,0
Entrava na cozinha o Gerôncio com os outros companheiros.,0
Entre ela e nós existe de tudo.,0
"Entre eu ficar e você ir, prefiro que você vá.",0
Entre mim e ela já aconteceram muitas coisas.,0
Entre mim e ti tudo acabou.,0
Entre mim e você sempre haverá muita amizade.,0
Entre o viver e o morrer existe uma imensa porta.,0
"Entre os dez pares de sapato, qualquer um me serve para ir a festa no sábado.",0
Entre os que choram falta alguém.,0
Entre você e mim há grande diferença de idade.,0
"Entre, que está chovendo.",0
Entregam-se medicamentos em domicílio.,0
"Entregando-me o dinheiro solicitado, retirou-se.",0
"Entregando-se aos vícios, logo sua personalidade enfraqueceu.",0
Entregar-te-ei os documentos hoje.,0
Entregar-te-ei os livros.,0
Entrega-se a morte a domicílio.,0
"Entrego-te as leis, às quais obedecerás.",0
"Entrego-te as leis, as quais seguirás.",0
Entrego-te os documentos hoje.,0
Entregou as fotografias para eu selecioná-las.,0
Entregou-me os documentos e dirigiu-se à secretaria.,0
Entregue esta mercadoria àquele rapaz.,0
Entregue isto a Dona Teresa.,0
Entreguei a ela meu coração. Ela entregou a mim a solução de seus problemas.,0
Entreguei o recado àquela pessoa.,0
Entreguei uma lembrança a Vossa Excelência.,0
Entreguei-lhe todos os originais do texto.,0
Entreguem estas encomendas o mais rápido possível.,0
Entrei; ninguém reparou em mim: todos estavam pasmados.,0
Entreolharam-se com desprezo.,0
"Entretanto, o repouso traz, embutidas em si próprio, múltiplas repostas nocivas.",0
"Entrou calmamente, cumprimentou a todos e fechou a janela aberta.",0
Entrou na sala o Capitão Antônio Silvino.,0
Entrou no quarto com o café o José Turco.,0
"Entusiasmado, ele me ouviu discursar.",0
Enviamos convite para quatrocentas e oitenta pessoas.,0
Enviamos-lhe nossos cumprimentos pela vitória conquistada.,0
Enviamos-lhes toda a documentação pedida.,0
Enviarei minhas saudações à nova diretoria.,0
Enviei dois ofícios a Vossa Senhoria.,0
Envio-lhe inclusas as certidões solicitadas.,0
Enviou de presente um livro para mim e um disco para ti.,0
Enviou-se um belo presente ao vencedor da corrida.,0
Enviuvei há três anos.,0
Era apenas uma alusão saudosa a outra época.,0
Era capaz de viver conforme desejava.,0
Era capaz de viver conforme seus desejos.,0
Era contrário às imposições paternas.,0
Era de impressionar a sua disposição.,0
"Era descoberta, assim, a maior mina de petróleo brasileira.",0
Era difícil apontar todas as contradições do texto.,0
Era difícil contar àquela gente o que tinha acontecido.,0
Era dotado de força e agilidade extraordinária.,0
Era dotado de força e agilidade extraordinárias.,0
Era esta a imagem que me vinha à cabeça sempre que pensava nos olhos daquela senhorita.,0
Era eu e minha irmã que chorávamos.,0
"Era eu, conforme já disse, a encarregada de orientar a limpeza da casa.",0
Era exatamente a isso que a gente se referia.,0
Era fato: alguém lhe atraía a atenção.,0
Era frei Ambrósio que chegava.,0
Era generosa e fantástica a dedicação que me ofereciam.,0
Era geniosa a funcionária a quem se reportava.,0
Era grande a sua dívida no banco.,0
Era grande minha curiosidade de vê-la.,0
Era grande minha curiosidade pela visita dela.,0
Era imprescindível que o resultado fosse publicado.,0
"Era incapaz de apropriar-se do alheio, ou de praticar um abuso de confiança.",0
Era magro e comprido como um coqueiro da Bahia.,0
"Era medo do que estava para vir, medo de ver os outros sofrerem.",0
Era muito dedicado à filha estudante.,0
Era necessário provar que Zumbi estava morto.,0
Era o homem cujo pai procurávamos.,0
Era o orgulho de meu pai aquela árvore gigante.,0
Era o primeiro a afirmar-se bem casado.,0
"Era para eu falar com ele ontem, mas não o encontrei em parte alguma.",0
Era para eu ter ido lá ontem.,0
Era preciso chover tanto assim?,0
Era preciso informações exatas.,0
Era preciso reintegrá-lo no quadro do Magistério.,0
Era preciso ventas dessa maneira?,0
Era rala a luz naquele calabouço.,0
Era realmente difícil se ocupar daquela criança travessa e teimosa.,0
Era tão feio que metia medo.,0
"Era tudo tão imprevisto, que estaríamos perdidos.",0
Era um amigo infiel.,0
Era um cãozinho vira-lata.,0
Era um gato preguiçoso.,0
Era um rei e uma rainha.,0
Era uma jornalista recém-formada.,0
Era uma pessoa esperançosa.,0
Era uma voz tão grave que metia medo.,0
Era verão e as praias estavam lotadas.,0
Eram as ave-marias.,0
Eram as suas mãos mais lindas sem anéis.,0
Eram bastante úteis aquelas máquinas.,0
Eram dez horas quando o major se despediu.,0
"Eram dois bons alunos, um em matemática e o outro em português.",0
Eram escuros seus olhos e suas sobrancelhas.,0
"Eram frustradas, insatisfeitas; além disso, seus conhecimentos eram duvidosos.",0
Eram muitos livros à minha disposição. Escolhi vários.,0
"Eram paupérrimos, porém felizes.",0
Eram perto de oito horas.,0
Eram perto de quatro horas.,0
Eram pessoas demasiado desconfiadas.,0
"Eram tantos os ruídos, de maneira que eu não consegui te ouvir.",0
Eram tudo travessuras de criança.,0
Eram um rei e uma rainha.,0
Éramos muito jovens e não sabíamos ficar calados.,0
Éramos oito na reunião.,0
Éramos seis.,0
"Eras, então, um sujeito qualquer.",0
Era-se feliz naquela época.,0
Era-se mais feliz naquele tempo.,0
Era-se tão infeliz diante da falta de dignidade.,0
Ergueu no patamar quatro paredes.,0
Errava quem quisesse encontrar nele qualquer regionalismo.,0
És realmente um mestre em xadrez. Donde houveste tanta habilidade?,0
"Escancarou-as, finalmente; mas a porta, se assim podemos chamar ao coração, essa estava trancada e retrancada.",0
"Escapamos, isto é, fugimos.",0
"Escobar concordou de cabeça, mas sem entusiasmo, como quem sentia não poder dizer o mesmo da mulher.",0
Escolheram a hora adequada.,0
Escolheram a hora e o local adequado.,0
Escolheu má hora e lugar para estudar.,0
Escolhi os melhores aposentos possíveis.,0
Escolhi um casaco azul-marinho que combinava com o chapéu.,0
Escorreguei na casca da banana.,0
"Escovem os dentes após o almoço e após o jantar; enfim, após as refeições.",0
Escreva acerca desse assunto.,0
Escreva acerca do seqüestro que você viu.,0
Escreva para a Caixa Postal 14.,0
"Escreva uma carta ao professor de Aritmética, pedindo desculpas.",0
Escreve tão mal como lê.,0
Escrevi imediatamente à senhora Dona Clara.,0
Escrevi imediatamente à senhora.,0
Escrevi um bilhetinho e botei por debaixo da porta.,0
Escrevi uma carta a Marina.,0
Escrevi uma carta à Marina.,0
Escrevo sempre a máquina.,0
Escritores há que empregam vírgulas em demasia.,0
Escrivães,0
"Escute-me, porque não repetirei.",0
Espantei-me com aquela mulher que procedeu com firmeza diante da acusação.,0
Esperá-la-íamos à porta do cinema.,0
Esperamos consumir menos gasolina neste ano.,0
Esperamos que se sinta bem ao nosso lado.,0
Esperanças haverá sempre.,0
Espera-se um bom resultado da reunião.,0
Esperávamos nós que todos os vigários de nosso tempo sofressem calados suas profecias.,0
"Esperava-se que a polícia interviesse, mas não interveio.",0
"Espere um pouco, pois ele logo virá.",0
Espero não encontrá-lo.,0
Espero não o encontrar.,0
"Espero pacientemente, durante três horas e meia, três balconistas.",0
Espero que ela venha.,0
Espero que ele nos apóie.,0
Espero que ele tenha falado claro.,0
Espero que ele volte para casa.,0
Espero que me digas a verdade.,0
Espero que o jogador não perca mais essa jogada de gol.,0
Espero que o ônibus não se atole naquele lamaçal.,0
Espero que viajem hoje.,0
Espero que você aprenda os verbos!,0
Espero que você recupere logo o dinheiro que perdeu.,0
"Espero que você tenha se divertido muito aqui, Lurdes.",0
Espero-te perto do clube.,0
Esperou uma meia hora e foi embora.,0
Espinhos de mandacaru penetravam na carne meio comida pela doença.,0
Espinhosa é a missão do escritor.,0
Espiou por cima do muro.,0
"Esqueceu-me apresentar-lhe minha mulher, acudiu Cristiano.",0
Esqueceu-se que o livro ficou na estante.,0
Esqueci-me do dinheiro em casa.,0
Esqueci-me do nome dela.,0
Essa alteração vai afeiar a fachada do prédio.,0
Essa covardia é uma das coisas que mais me fizeram desprezá-los.,0
Essa declaração não atinge a ninguém.,0
Essa é a pessoa a quem nossas críticas não agradam.,0
Essa é a pessoa a quem pedi ajuda.,0
Essa é a piscina onde competi pela primeira vez.,0
Essa é uma espécie em via de extinção.,0
Essa é uma obra muito grande para uma criança ler.,0
Essa feirante me vendeu tomates.,0
Essa festa é uma homenagem à professora Cláudia.,0
Essa gente é de extremos: tem sempre amor e ódio eterno.,0
Essa gente é de extremos: tem sempre amor e ódio eternos.,0
Essa gente vive brigando entre si.,0
Essa informação torna desnecessária nossa palavra definitiva.,0
Essa medida não atende aos nossos interesses.,0
Essa minha nota equivale a um emprego.,0
Essa moça morava nos meus sonhos!,0
Essa mulher às vezes tem uma intuição dos diachos.,0
Essa mulher às vezes tem uma intuição dos diachos...,0
Essa pseudo-representação popular esconde intenções despóticas.,0
Essa questão a meu ver está encerrada.,0
Essa região produz bebidas e frutas deliciosas.,0
Essa sua blusa não lhe fica bem.,0
Essa última administração terá resolvido os problemas básicos da cidade?,0
Essas coisas me aborrecem!,0
Essas coisas não o diminuem em nada.,0
"Essas dificuldades, nós as temos.",0
Essas e também aquelas bonecas encantavam os olhares paternos.,0
Essas funcionárias chegam sempre juntas.,0
Essas homenagens são afetuosamente dedicadas a Vossa Excelência.,0
Essas máquinas funcionam por si só.,0
Essas máquinas funcionam por si sós.,0
Essas meninas são os melhores alunos da escola.,0
Essas moças são candidatas a datilógrafa ou a faxineira?,0
Essas notícias não são de crer.,0
Essas palavras eram impróprias ao local.,0
Essas pessoas estão bastante doentes.,0
Essas pessoas trabalham bastante.,0
Essas pessoas vivem bastante mal.,0
"Essas vitórias não têm tanta significação. Quem as alcançou, no entanto, está glorificado para sempre.",0
Esse a é crasseado?,0
Esse a tem acento?,0
Esse assunto não é de interesse para as crianças.,0
Esse capítulo da lei dá margem a muitas interpretações.,0
Esse direito lhes assiste sempre.,0
